TcCL_NonESM08181	36
LSM04_007773	47
TcSYL_0087690	42
TcCL_ESM11260	58
TcCL_NonESM08223	34
TcSYL_0204280	52
DQ04_16771000	33
LTRL590_350042000	35
LENLEM3045_360027500	55
EMOLV88_000036700	46
TcCL_Unassigned03344	54
TcSYL_0098570	39
LMJLV39_100010000	55
PCON_0078470	47
LENLEM3045_120011600	56
LGELEM452_270025200	50
LENLEM3045_270010100	50
TcSYL_0153930	60
TcYC6_0063450	41
TcCL_Unassigned00567	38
TcCL_ESM09705	38
LTULEM423_130014400	47
LSM04_007983	45
DQ04_01411020	32
TcSYL_0098330	38
TcG_07537	25
LTULEM423_060008800	67
TcSYL_0016630	48
TcSYL_0126550	28
Tb927.11.16780	46
CUR178_05771	46
Baya_402_0010	47
TcBrA4_0094860	81
LMJSD75_120007000	52
TcCL_Unassigned03746	30
JIQ42_03174	71
TcSYL_0031210	40
TcCL_Unassigned03028	60
PCON_0073350	77
TcSYL_0054010	47
LENLEM3045_000034800	61
TcCL_Unassigned04448	43
TcSYL_0090960	50
LMARLEM2494_150020200	48
TcSYL_0090440	61
TcSYL_0203750	39
Baya_482_0010	35
TcG_13394	56
LGELEM452_300042100	45
LMJLV39_330040600	48
LARLEM1108_050016200	40
JIQ42_01231	45
BCY84_10382	46
DQ04_04521000	36
LARLEM1108_350036100	36
LTULEM423_340019500	48
CUR178_06627	42
LARLEM1108_120007400	60
TcCL_NonESM09799	37
LBRM2903_230007500	47
LMJLV39_340012500	51
LPAL13_270023400	59
LBRM2903_000009200	32
LSM04_007346	73
TcSYL_0070500	47
TcYC6_0003810	63
TcCL_Unassigned02206	50
PCON_0079130	45
LPAL13_040012300	33
LMJSD75_100015700	49
TcCL_ESM07638	58
Tb427_000226100	56
TcCL_Unassigned01722	36
LTULEM423_350032100	48
TcSYL_0020400	55
LSM04_004427	37
LSM04_008935	45
TevSTIB805.11_02.850	76
Tc_MARK_9962	60
TcBrA4_0021760	50
TcSYL_0134570	46
TcCL_NonESM09990	36
LBRM2903_270013700	57
TcBrA4_0065550	55
TcSYL_0168230	38
TcSYL_0093390	30
TcSYL_0057810	43
TcG_04240	55
TcSYL_0205670	55
LARLEM1108_320013800	51
TcG_02909	33
TcG_05768	59
TcSYL_0108600	55
TCDM_11648	43
LBRM2903_350037500	54
TcSYL_0168470	63
DQ04_05901000	27
LTULEM423_120010900	56
TcG_07556	33
TcSYL_0059290	42
TcG_06288	37
TcCL_Unassigned05656	36
CUR178_07550	37
EMOLV88_000031700	59
TcSYL_0030390	29
DQ04_17431000	56
TcCL_ESM11178	54
TcSYL_0028040	46
DQ04_02591070	33
LPAL13_350051900	39
TcCL_Unassigned04963	34
Baya_205_0010	57
TcCL_ESM00641	41
Tb427_000383800	42
TcCL_ESM09362	28
TcCL_ESM10188	70
TcSYL_0092170	34
TcCL_Unassigned03379	62
TcSYL_0153280	30
TcCL_NonESM11536	28
TcSYL_0163360	59
TcSYL_0095130	38
LMJSD75_300018100	53
TcCL_NonESM07947	38
TcCL_Unassigned01462	39
TcCL_Unassigned01360	37
LPAL13_340017000	31
TcCL_Unassigned02639	52
TcSYL_0152860	29
LMJLV39_250014400	37
LSM04_008417	53
TcCL_ESM07385	35
LSCM4_01729	42
TcCL_ESM10933	28
LTULEM423_350046800	57
TcSYL_0060710	54
LtaP20.0370	51
TcSYL_0057860	52
TcG_10089	67
LMJLV39_350060200	47
TcSYL_0001570	62
TcSYL_0161310	45
TcSYL_0169810	69
LAEL147_000770900	37
LAEL147_000720200	39
LSCM4_01457	51
TcSYL_0195360	37
LMJLV39_330021800	49
LMJSD75_070006500	57
LTRL590_090020500	35
LBRM2903_300043700	44
DQ04_12041020	52
TcCL_ESM11802	34
LMJSD75_310020000	54
LGELEM452_360055500	36
TcG_01248	44
TcSYL_0041040	48
LPAL13_240009600	55
TcCL_Unassigned05308	47
LMJLV39_330033600	46
TcSYL_0095210	54
TcSYL_0149660	44
TcSYL_0025380	44
TcCL_ESM09268	46
TcSYL_0071420	51
TcG_11306	38
PCON_0084170	57
BCY84_10508	33
TcSYL_0035590	45
LPAL13_310032900	52
LARLEM1108_210022800	52
TcCL_ESM08645	51
LAEL147_000788700	39
TcSYL_0045650	50
LARLEM1108_130014600	42
LGELEM452_100005000	53
TcSYL_0061940	40
TcSYL_0069510	55
TcSYL_0058210	40
Tb427_100137900	46
LMARLEM2494_320033200	32
TcCL_Unassigned01562	54
LENLEM3045_000039500	44
LMJLV39_000011000	61
TcSYL_0081940	55
TcG_06481	68
LBRM2903_170007400	31
TevSTIB805.11_01.18190	60
TcYC6_0027530	41
TcG_00223	42
LMJSD75_150019200	57
TcSYL_0012770	42
LTULEM423_310009800	66
TcG_09128	32
DQ04_23511000	48
Tb427_110094000	55
LBRM2903_080016100	53
Baya_111_0100	55
TcSYL_0054100	44
TcSYL_0161600	56
TcSYL_0137240	54
GH5_00115	59
LSM04_001731	55
PCON_0064350	92
TCSYLVIO_009165	29
TcSYL_0168410	47
DQ04_20951000	57
TcCL_NonESM03699	37
TcSYL_0055260	53
TevSTIB805.10.7390	41
TcSYL_0061390	26
TCDM_11696	39
Baya_417_0010	40
TcYC6_0007960	36
TcSYL_0045470	66
TcIL3000.A.H_000178600	62
TcSYL_0091550	38
TcCL_ESM09414	54
LTRL590_020009800	31
LBRM2903_070014200	60
TcSYL_0034490	47
LMJSD75_330016600	35
TcCL_ESM08757	59
LPAL13_040012000	62
TcCL_Unassigned02531	28
BCY84_10558	34
TcSYL_0195220	40
TcSYL_0071590	60
DQ04_04981020	42
TcSYL_0151870	52
DQ04_13981020	56
LGELEM452_280017200	35
JKF63_01279	62
GH5_08108	55
TCDM_12245	32
TcSYL_0193750	48
TcCL_Unassigned04192	30
TcBrA4_0054720	64
TcCL_NonESM09557	31
TcCL_Unassigned02789	58
TcSYL_0167800	44
PCON_0085750	55
LBRM2903_250008700	59
LGELEM452_170008100	68
TcG_10283	41
LMJSD75_250011800	53
CFAC1_030005700	54
TcCL_Unassigned04164	59
LTULEM423_250027300	34
Baya_536_0010	42
TcCL_Unassigned00185	55
TcSYL_0037250	50
LARLEM1108_070015300	38
TcSYL_0126960	56
TCSYLVIO_009403	49
JIQ42_01798	55
CUR178_03760	32
LMJLV39_240009700	61
TcG_12479	38
TcCL_Unassigned06686	48
TcCL_Unassigned04410	38
DQ04_02591080	36
TcCL_NonESM09106	51
LAEL147_000461400	33
LGELEM452_130008700	37
TcYC6_0127110	51
TcCL_ESM06165	67
LGELEM452_110007900	61
TcSYL_0032230	62
BCY84_18164	57
TCSYLVIO_006636	70
TcSYL_0111440	57
CUR178_00905	39
Tb1125.10.14120	33
LMJSD75_310031200	40
TcBrA4_0079750	42
TcSYL_0149980	35
LARLEM1108_110010100	65
TcCL_NonESM09224	55
TcSYL_0103670	59
LAEL147_000473200	65
TcSYL_0024390	49
JIQ42_07778	29
LtaP31.1800	36
LMJSD75_300011400	41
TcSYL_0146660	33
TcIL3000.A.H_000095900	78
TcSYL_0099170	47
TcCL_Unassigned05361	25
TcCL_Unassigned02012	35
TcSYL_0067280	54
TcIL3000.A.H_000032200	58
Baya_136_0020	34
TcG_07255	45
TcSYL_0092830	54
LTRL590_260019500	52
TcSYL_0171330	54
TcSYL_0053340	28
TcCL_NonESM06579	42
TcSYL_0115630	52
LENLEM3045_140006900	35
TcSYL_0063330	40
LMJSD75_310013700	44
TcCL_NonESM08848	50
TcSYL_0028220	58
TcBrA4_0041220	57
LTRL590_130020200	56
TcYC6_0000800	27
LPAL13_350015100	64
TcBrA4_0097590	40
TcYC6_0049430	35
PCON_0067380	38
TcSYL_0058710	48
TcSYL_0058400	33
TcCL_NonESM10999	34
TcSYL_0182780	55
TCDM_10605	42
LBRM2903_110020400	35
Tb427_000364100	47
LAEL147_000046700	45
TcCL_ESM08803	53
TcSYL_0102070	31
TcSYL_0141230	48
LBRM2903_310025300	65
LPAL13_260014800	47
TcSYL_0155300	32
LARLEM1108_350012200	43
TcSYL_0123390	55
TcG_11163	47
TcSYL_0037080	52
TcG_13344	47
TevSTIB805.6.3520	54
DQ04_19241000	48
TcCL_NonESM13534	55
LMARLEM2494_280029100	56
PCON_0026300	49
TcSYL_0041120	32
LPAL13_000043100	53
LBRM2903_200072900	54
TcSYL_0060660	52
TCSYLVIO_000610	51
TcSYL_0058260	47
TCSYLVIO_006701	35
DQ04_01781030	49
LSM04_009487	66
TcSYL_0155170	48
DQ04_06471050	68
TcCL_Unassigned02740	34
LtaP31.1850	59
LENLEM3045_300032200	63
TcBrA4_0032190	30
TcBrA4_0065040	34
LPAL13_000025400	55
TcSYL_0027920	61
TcSYL_0037200	51
LMJLV39_270023200	56
TcCL_ESM06766	30
TcG_11276	57
TcG_11295	55
LMJLV39_300028800	65
BCY84_21500	32
DQ04_11221000	50
TcSYL_0136700	48
N19B2.035	32
TcCL_NonESM12877	39
LENLEM3045_100019800	57
LTULEM423_310012600	57
TcSYL_0164100	27
TcSYL_0198770	49
BCY84_08921	28
TcCL_ESM11633	48
PCON_0047320	38
TcCL_Unassigned03569	51
TcSYL_0054690	58
TcCL_NonESM11548	56
TcSYL_0029950	42
LTULEM423_350036100	37
TcCL_Unassigned01009	35
PCON_0039430	85
Tc_MARK_6899	74
LTULEM423_300014900	68
TcSYL_0098310	65
TcSYL_0154820	40
Baya_392_0020	46
TcSYL_0150060	33
TcSYL_0025000	68
TcG_03190	35
DQ04_11551040	42
LMJLV39_290019900	29
TcYC6_0106030	36
TcCL_NonESM09908	34
TcG_10343	42
TcCL_Unassigned00104	38
TcSYL_0190040	43
TcSYL_0037950	48
TcCL_Unassigned05246	39
TcCL_NonESM12789	53
TcSYL_0075990	42
LENLEM3045_000032800	55
TcSYL_0127900	50
LMJSD75_320025100	63
TcSYL_0106240	90
TcYC6_0020320	34
LTRL590_340017200	44
TcG_12453	54
TCDM_09108	35
TcSYL_0147860	63
TcG_09103	31
TcBrA4_0117350	39
LENLEM3045_040009400	59
TcBrA4_0040570	64
TcSYL_0183290	44
LBRM2903_280019000	67
LTRL590_240022500	56
TcCL_NonESM03877	48
TcCL_Unassigned04357	53
TcSYL_0024710	60
LSM04_003906	36
LENLEM3045_060011800	56
TcBrA4_0034550	51
TcYC6_0102520	62
TcCL_NonESM06334	49
TcCL_Unassigned01250	36
TcSYL_0114580	42
LMJSD75_130021800	50
TcCL_Unassigned06215	61
TcSYL_0017370	45
TcG_09127	29
LMJLV39_310019100	49
TcSYL_0108470	38
LSM04_003413	48
BCY84_10208	43
LTRL590_340022900	28
PCON_0079390	25
PCON_0007390	45
TcSYL_0030140	59
TCDM_12505	52
GH5_07683	41
EMOLV88_110014500	44
TcSYL_0100930	55
Baya_069_0340	31
TcSYL_0083600	43
LENLEM3045_040005200	54
TcSYL_0041750	64
TcYC6_0026220	59
TcCL_NonESM03818	62
TcBrA4_0053350	41
LPAL13_050008600	61
TcG_02505	55
LBRM2903_250022300	34
